latitude_dd,longitude_dd,trawl_id,date_formatted,datetime_utc_iso
47.09944444,-124.79805556,200903018027,2009-Sep-01,2009-09-01T00:00:00Z
47.04166667,-124.61833333,200903018028,2009-Sep-01,2009-09-01T00:00:00Z
46.83472222,-124.82333333,200903018029,2009-Sep-01,2009-09-01T00:00:00Z
46.77666667,-124.83944444,200903018030,2009-Sep-01,2009-09-01T00:00:00Z
46.77,-124.94472222,200903018031,2009-Sep-01,2009-09-01T00:00:00Z
46.67138889,-124.51416667,200903018032,2009-Sep-02,2009-09-02T00:00:00Z
46.00027778,-124.10472222,200903018033,2009-Sep-02,2009-09-02T00:00:00Z
45.9675,-124.18944444,200903018034,2009-Sep-02,2009-09-02T00:00:00Z
45.90277778,-124.17,200903018035,2009-Sep-02,2009-09-02T00:00:00Z
45.57,-124.21555556,200903018036,2009-Sep-02,2009-09-02T00:00:00Z
45.36111111,-124.17638889,200903018037,2009-Sep-03,2009-09-03T00:00:00Z
45.3225,-124.08138889,200903018038,2009-Sep-03,2009-09-03T00:00:00Z
45.09388889,-124.25833333,200903018039,2009-Sep-03,2009-09-03T00:00:00Z
44.96694444,-124.12805556,200903018040,2009-Sep-03,2009-09-03T00:00:00Z
44.74166667,-124.23972222,200903018041,2009-Sep-03,2009-09-03T00:00:00Z
44.64805556,-124.37861111,200903018042,2009-Sep-04,2009-09-04T00:00:00Z
44.69138889,-124.31555556,200903018043,2009-Sep-04,2009-09-04T00:00:00Z
44.87361111,-124.44083333,200903018044,2009-Sep-08,2009-09-08T00:00:00Z
44.83055556,-124.66972222,200903018045,2009-Sep-08,2009-09-08T00:00:00Z
44.86583333,-124.75833333,200903018046,2009-Sep-08,2009-09-08T00:00:00Z
44.71777778,-125.03083333,200903018047,2009-Sep-08,2009-09-08T00:00:00Z
44.70055556,-124.88027778,200903018048,2009-Sep-08,2009-09-08T00:00:00Z
44.7125,-124.82388889,200903018049,2009-Sep-09,2009-09-09T00:00:00Z
44.21888889,-124.38722222,200903018050,2009-Sep-09,2009-09-09T00:00:00Z
44.18027778,-124.32861111,200903018051,2009-Sep-09,2009-09-09T00:00:00Z
44.04305556,-124.22944444,200903018052,2009-Sep-09,2009-09-09T00:00:00Z
44.25722222,-124.96194444,200903018053,2009-Sep-10,2009-09-10T00:00:00Z
43.88083333,-125.06944444,200903018054,2009-Sep-10,2009-09-10T00:00:00Z
43.5825,-125.09361111,200903018055,2009-Sep-11,2009-09-11T00:00:00Z
43.6075,-125.04555556,200903018056,2009-Sep-11,2009-09-11T00:00:00Z
43.57722222,-125.00555556,200903018057,2009-Sep-11,2009-09-11T00:00:00Z
43.62083333,-124.78583333,200903018058,2009-Sep-11,2009-09-11T00:00:00Z
43.77111111,-124.64388889,200903018059,2009-Sep-11,2009-09-11T00:00:00Z
43.74972222,-124.63583333,200903018060,2009-Sep-12,2009-09-12T00:00:00Z
43.75222222,-124.57333333,200903018061,2009-Sep-12,2009-09-12T00:00:00Z
43.58333333,-124.44138889,200903018062,2009-Sep-12,2009-09-12T00:00:00Z
43.48361111,-124.61444444,200903018063,2009-Sep-12,2009-09-12T00:00:00Z
41.89138889,-124.57944444,200903018071,2009-Sep-15,2009-09-15T00:00:00Z
41.69944444,-124.75333333,200903018072,2009-Sep-15,2009-09-15T00:00:00Z
41.59972222,-124.73972222,200903018073,2009-Sep-15,2009-09-15T00:00:00Z
41.51555556,-124.84972222,200903018074,2009-Sep-15,2009-09-15T00:00:00Z
41.40138889,-124.81361111,200903018075,2009-Sep-15,2009-09-15T00:00:00Z
41.37222222,-124.39805556,200903018076,2009-Sep-15,2009-09-15T00:00:00Z
41.29361111,-124.23027778,200903018077,2009-Sep-16,2009-09-16T00:00:00Z
41.20583333,-124.35638889,200903018078,2009-Sep-16,2009-09-16T00:00:00Z
40.80361111,-124.39722222,200903018079,2009-Sep-21,2009-09-21T00:00:00Z
40.91722222,-124.42666667,200903018080,2009-Sep-21,2009-09-21T00:00:00Z
40.92666667,-124.40833333,200903018081,2009-Sep-21,2009-09-21T00:00:00Z
41.03305556,-124.42444444,200903018082,2009-Sep-21,2009-09-21T00:00:00Z
41.025,-124.28055556,200903018083,2009-Sep-21,2009-09-21T00:00:00Z
41.25777778,-124.77833333,200903018084,2009-Sep-22,2009-09-22T00:00:00Z
41.155,-124.82611111,200903018085,2009-Sep-22,2009-09-22T00:00:00Z
40.91055556,-124.6075,200903018086,2009-Sep-22,2009-09-22T00:00:00Z
40.77527778,-124.52555556,200903018087,2009-Sep-22,2009-09-22T00:00:00Z
40.54861111,-124.69611111,200903018088,2009-Sep-23,2009-09-23T00:00:00Z
40.23888889,-124.98694444,200903018089,2009-Sep-23,2009-09-23T00:00:00Z
40.14388889,-124.85222222,200903018090,2009-Sep-23,2009-09-23T00:00:00Z
40.05027778,-124.59388889,200903018091,2009-Sep-23,2009-09-23T00:00:00Z
40.15777778,-124.49277778,200903018092,2009-Sep-23,2009-09-23T00:00:00Z
40.15055556,-124.44944444,200903018093,2009-Sep-23,2009-09-23T00:00:00Z
39.4675,-123.86638889,200903018094,2009-Sep-24,2009-09-24T00:00:00Z
39.26888889,-123.87111111,200903018095,2009-Sep-24,2009-09-24T00:00:00Z
39.08444444,-124.13388889,200903018096,2009-Sep-24,2009-09-24T00:00:00Z
38.8525,-123.94333333,200903018097,2009-Sep-24,2009-09-24T00:00:00Z
38.51055556,-123.31611111,200903018098,2009-Sep-25,2009-09-25T00:00:00Z
38.53888889,-123.54361111,200903018099,2009-Sep-25,2009-09-25T00:00:00Z
38.43972222,-123.59416667,200903018100,2009-Sep-25,2009-09-25T00:00:00Z
38.29527778,-123.49416667,200903018101,2009-Sep-25,2009-09-25T00:00:00Z
38.22861111,-123.35361111,200903018102,2009-Sep-25,2009-09-25T00:00:00Z
38.14416667,-123.39944444,200903018104,2009-Sep-26,2009-09-26T00:00:00Z
38.14305556,-123.03916667,200903018105,2009-Sep-26,2009-09-26T00:00:00Z
38.19055556,-123.04777778,200903018106,2009-Sep-26,2009-09-26T00:00:00Z
38.21972222,-123.13305556,200903018107,2009-Sep-27,2009-09-27T00:00:00Z
38.03944444,-123.24361111,200903018108,2009-Sep-27,2009-09-27T00:00:00Z
37.87527778,-123.13277778,200903018109,2009-Sep-27,2009-09-27T00:00:00Z
37.81194444,-123.04833333,200903018110,2009-Sep-27,2009-09-27T00:00:00Z
37.38,-123.16638889,200903018111,2009-Sep-28,2009-09-28T00:00:00Z
37.40388889,-122.93722222,200903018112,2009-Sep-28,2009-09-28T00:00:00Z
37.46861111,-122.98222222,200903018113,2009-Sep-28,2009-09-28T00:00:00Z
37.90555556,-122.93,200903018114,2009-Sep-29,2009-09-29T00:00:00Z
37.80277778,-122.86527778,200903018115,2009-Sep-29,2009-09-29T00:00:00Z
37.41611111,-122.71833333,200903018116,2009-Oct-05,2009-10-05T00:00:00Z
37.2825,-122.79583333,200903018117,2009-Oct-05,2009-10-05T00:00:00Z
37.15833333,-122.58916667,200903018118,2009-Oct-05,2009-10-05T00:00:00Z
37.08888889,-122.56583333,200903018119,2009-Oct-05,2009-10-05T00:00:00Z
37.00083333,-122.53277778,200903018120,2009-Oct-05,2009-10-05T00:00:00Z
36.35416667,-122.20194444,200903018121,2009-Oct-06,2009-10-06T00:00:00Z
36.00444444,-121.62666667,200903018122,2009-Oct-06,2009-10-06T00:00:00Z
35.89305556,-121.55722222,200903018123,2009-Oct-06,2009-10-06T00:00:00Z
35.66361111,-121.7325,200903018124,2009-Oct-06,2009-10-06T00:00:00Z
35.58555556,-121.76694444,200903018125,2009-Oct-07,2009-10-07T00:00:00Z
35.61444444,-121.41361111,200903018126,2009-Oct-07,2009-10-07T00:00:00Z
35.58333333,-121.21222222,200903018127,2009-Oct-07,2009-10-07T00:00:00Z
35.52722222,-121.15611111,200903018128,2009-Oct-07,2009-10-07T00:00:00Z
35.45055556,-121.12611111,200903018129,2009-Oct-07,2009-10-07T00:00:00Z
35.38944444,-121.1925,200903018130,2009-Oct-07,2009-10-07T00:00:00Z
35.42388889,-121.38083333,200903018131,2009-Oct-08,2009-10-08T00:00:00Z
35.23861111,-121.63583333,200903018132,2009-Oct-08,2009-10-08T00:00:00Z
35.23083333,-121.65111111,200903018133,2009-Oct-08,2009-10-08T00:00:00Z
42.87666667,-124.83055556,201503008076,2015-Jun-10,2015-06-10T00:00:00Z
34.11888889,-120.89361111,200903018136,2009-Oct-09,2009-10-09T00:00:00Z
34.23416667,-120.5275,200903018138,2009-Oct-09,2009-10-09T00:00:00Z
34.13027778,-120.22805556,200903018139,2009-Oct-09,2009-10-09T00:00:00Z
34.12138889,-120.19805556,200903018140,2009-Oct-09,2009-10-09T00:00:00Z
34.15222222,-120.15916667,200903018141,2009-Oct-09,2009-10-09T00:00:00Z
34.61611111,-121.41472222,200903018142,2009-Oct-10,2009-10-10T00:00:00Z
34.79777778,-121.35444444,200903018143,2009-Oct-10,2009-10-10T00:00:00Z
34.76222222,-121.15277778,200903018144,2009-Oct-10,2009-10-10T00:00:00Z
34.92333333,-121.02916667,200903018145,2009-Oct-10,2009-10-10T00:00:00Z
35.08361111,-121.08027778,200903018146,2009-Oct-10,2009-10-10T00:00:00Z
35.03527778,-121.24111111,200903018147,2009-Oct-11,2009-10-11T00:00:00Z
35.18611111,-121.11666667,200903018148,2009-Oct-11,2009-10-11T00:00:00Z
34.98194444,-120.75083333,200903018149,2009-Oct-15,2009-10-15T00:00:00Z
34.50833333,-120.61277778,200903018150,2009-Oct-15,2009-10-15T00:00:00Z
34.38666667,-120.41611111,200903018151,2009-Oct-15,2009-10-15T00:00:00Z
34.25916667,-120.35944444,200903018152,2009-Oct-15,2009-10-15T00:00:00Z
33.80722222,-119.88583333,200903018153,2009-Oct-16,2009-10-16T00:00:00Z
33.77722222,-119.97333333,200903018154,2009-Oct-16,2009-10-16T00:00:00Z
33.70388889,-120.34861111,200903018156,2009-Oct-16,2009-10-16T00:00:00Z
33.29722222,-120.13138889,200903018157,2009-Oct-17,2009-10-17T00:00:00Z
33.24555556,-119.88472222,200903018158,2009-Oct-17,2009-10-17T00:00:00Z
32.82,-120.12472222,200903018159,2009-Oct-17,2009-10-17T00:00:00Z
32.06666667,-118.71888889,200903018160,2009-Oct-18,2009-10-18T00:00:00Z
32.46305556,-118.59,200903018161,2009-Oct-18,2009-10-18T00:00:00Z
32.75611111,-118.39166667,200903018162,2009-Oct-18,2009-10-18T00:00:00Z
33.35472222,-117.63527778,200903018173,2009-Oct-20,2009-10-20T00:00:00Z
33.4725,-118.01527778,200903018174,2009-Oct-21,2009-10-21T00:00:00Z
33.57194444,-117.98055556,200903018175,2009-Oct-21,2009-10-21T00:00:00Z
33.81055556,-118.43194444,200903018176,2009-Oct-21,2009-10-21T00:00:00Z
33.87305556,-118.48555556,200903018177,2009-Oct-21,2009-10-21T00:00:00Z
44.48777778,-125.11583333,201003008001,2010-Aug-21,2010-08-21T00:00:00Z
44.53638889,-125.17333333,201003008002,2010-Aug-21,2010-08-21T00:00:00Z
44.68972222,-125.08055556,201003008003,2010-Aug-21,2010-08-21T00:00:00Z
45.765,-124.77277778,201003008004,2010-Aug-22,2010-08-22T00:00:00Z
45.89305556,-124.72833333,201003008005,2010-Aug-22,2010-08-22T00:00:00Z
45.91388889,-124.64111111,201003008006,2010-Aug-22,2010-08-22T00:00:00Z
46.10222222,-124.81555556,201003008007,2010-Aug-22,2010-08-22T00:00:00Z
46.21444444,-124.2975,201003008008,2010-Aug-22,2010-08-22T00:00:00Z
46.09,-124.15583333,201003008009,2010-Aug-23,2010-08-23T00:00:00Z
46.25444444,-124.43361111,201003008010,2010-Aug-23,2010-08-23T00:00:00Z
46.36027778,-124.37694444,201003008012,2010-Aug-23,2010-08-23T00:00:00Z
47.99611111,-124.92944444,201003008021,2010-Aug-25,2010-08-25T00:00:00Z
48.05805556,-125.14111111,201003008023,2010-Aug-25,2010-08-25T00:00:00Z
48.23472222,-125.20638889,201003008024,2010-Aug-25,2010-08-25T00:00:00Z
48.35638889,-125.04833333,201003008025,2010-Aug-25,2010-08-25T00:00:00Z
48.12583333,-125.73527778,201003008026,2010-Aug-26,2010-08-26T00:00:00Z
47.8425,-125.29055556,201003008028,2010-Aug-26,2010-08-26T00:00:00Z
47.85111111,-125.25333333,201003008029,2010-Aug-26,2010-08-26T00:00:00Z
47.64472222,-125.325,201003008030,2010-Aug-26,2010-08-26T00:00:00Z
47.59361111,-125.10833333,201003008031,2010-Aug-26,2010-08-26T00:00:00Z
35.66083333,-121.91083333,201003018137,2010-Oct-01,2010-10-01T00:00:00Z
46.80388889,-125.08805556,201003008032,2010-Aug-27,2010-08-27T00:00:00Z
46.67444444,-125.02916667,201003008033,2010-Aug-27,2010-08-27T00:00:00Z
46.705,-124.83277778,201003008034,2010-Aug-27,2010-08-27T00:00:00Z
46.49472222,-124.84666667,201003008035,2010-Aug-27,2010-08-27T00:00:00Z
45.74222222,-124.14,201003008037,2010-Aug-28,2010-08-28T00:00:00Z
45.74222222,-124.28222222,201003008038,2010-Aug-28,2010-08-28T00:00:00Z
45.73194444,-124.38555556,201003008039,2010-Aug-28,2010-08-28T00:00:00Z
45.65638889,-124.3025,201003008040,2010-Aug-28,2010-08-28T00:00:00Z
45.30166667,-124.18444444,201003008041,2010-Aug-29,2010-08-29T00:00:00Z
45.4225,-124.53194444,201003008042,2010-Aug-29,2010-08-29T00:00:00Z
45.30305556,-124.50833333,201003008043,2010-Aug-29,2010-08-29T00:00:00Z
45.0725,-124.22888889,201003008044,2010-Aug-29,2010-08-29T00:00:00Z
44.49694444,-124.20694444,201003008045,2010-Sep-05,2010-09-05T00:00:00Z
44.41805556,-124.42166667,201003008046,2010-Sep-05,2010-09-05T00:00:00Z
44.42527778,-124.38972222,201003008047,2010-Sep-05,2010-09-05T00:00:00Z
44.5625,-124.55833333,201003008048,2010-Sep-05,2010-09-05T00:00:00Z
44.86055556,-124.48805556,201003008049,2010-Sep-05,2010-09-05T00:00:00Z
44.90833333,-124.65972222,201003008050,2010-Sep-05,2010-09-05T00:00:00Z
44.47777778,-124.58444444,201003008051,2010-Sep-06,2010-09-06T00:00:00Z
44.43638889,-124.57527778,201003008052,2010-Sep-06,2010-09-06T00:00:00Z
44.40138889,-124.54111111,201003008053,2010-Sep-06,2010-09-06T00:00:00Z
44.39027778,-124.54777778,201003008054,2010-Sep-06,2010-09-06T00:00:00Z
44.32916667,-124.315,201003008056,2010-Sep-06,2010-09-06T00:00:00Z
44.07416667,-124.35638889,201003008058,2010-Sep-07,2010-09-07T00:00:00Z
43.78111111,-124.2575,201003008059,2010-Sep-07,2010-09-07T00:00:00Z
43.96611111,-124.98361111,201003008060,2010-Sep-07,2010-09-07T00:00:00Z
43.64666667,-125.01555556,201003008061,2010-Sep-08,2010-09-08T00:00:00Z
43.60666667,-124.94555556,201003008062,2010-Sep-08,2010-09-08T00:00:00Z
43.55305556,-124.51527778,201003008063,2010-Sep-08,2010-09-08T00:00:00Z
43.34555556,-124.71222222,201003008064,2010-Sep-09,2010-09-09T00:00:00Z
43.44305556,-124.75277778,201003008065,2010-Sep-09,2010-09-09T00:00:00Z
43.35111111,-124.95416667,201003008066,2010-Sep-09,2010-09-09T00:00:00Z
43.28222222,-124.95694444,201003008067,2010-Sep-09,2010-09-09T00:00:00Z
43.05166667,-124.59611111,201003008069,2010-Sep-10,2010-09-10T00:00:00Z
43.0175,-124.62722222,201003008070,2010-Sep-10,2010-09-10T00:00:00Z
43.14833333,-124.91888889,201003008071,2010-Sep-10,2010-09-10T00:00:00Z
43.12111111,-124.92527778,201003008072,2010-Sep-10,2010-09-10T00:00:00Z
42.87555556,-124.96138889,201003008073,2010-Sep-10,2010-09-10T00:00:00Z
42.66583333,-124.72611111,201003008074,2010-Sep-11,2010-09-11T00:00:00Z
42.43972222,-124.79833333,201003008075,2010-Sep-11,2010-09-11T00:00:00Z
42.15833333,-124.93694444,201003008076,2010-Sep-11,2010-09-11T00:00:00Z
42.13861111,-124.84166667,201003008077,2010-Sep-11,2010-09-11T00:00:00Z
42.26361111,-124.70944444,201003008078,2010-Sep-11,2010-09-11T00:00:00Z
42.09666667,-124.59666667,201003008080,2010-Sep-12,2010-09-12T00:00:00Z
41.95972222,-124.35166667,201003008081,2010-Sep-16,2010-09-16T00:00:00Z
41.85305556,-124.54638889,201003008082,2010-Sep-16,2010-09-16T00:00:00Z
41.86777778,-124.48138889,201003008083,2010-Sep-16,2010-09-16T00:00:00Z
41.75333333,-124.38,201003008084,2010-Sep-16,2010-09-16T00:00:00Z
41.69527778,-124.4075,201003008085,2010-Sep-16,2010-09-16T00:00:00Z
41.62833333,-124.40305556,201003008086,2010-Sep-16,2010-09-16T00:00:00Z
41.53277778,-124.91722222,201003008088,2010-Sep-17,2010-09-17T00:00:00Z
41.47611111,-124.795,201003008089,2010-Sep-17,2010-09-17T00:00:00Z
41.36833333,-124.52111111,201003008090,2010-Sep-17,2010-09-17T00:00:00Z
41.22055556,-124.38388889,201003008092,2010-Sep-17,2010-09-17T00:00:00Z
41.07,-124.29833333,201003008093,2010-Sep-18,2010-09-18T00:00:00Z
40.97555556,-124.56083333,201003008094,2010-Sep-18,2010-09-18T00:00:00Z
40.93777778,-124.52944444,201003008095,2010-Sep-18,2010-09-18T00:00:00Z
40.89027778,-124.66944444,201003008096,2010-Sep-18,2010-09-18T00:00:00Z
40.87305556,-124.76388889,201003008097,2010-Sep-18,2010-09-18T00:00:00Z
40.27222222,-125.01472222,201003008098,2010-Sep-19,2010-09-19T00:00:00Z
40.18111111,-125.07416667,201003008099,2010-Sep-19,2010-09-19T00:00:00Z
40.09666667,-124.90777778,201003008100,2010-Sep-19,2010-09-19T00:00:00Z
40.11888889,-124.64611111,201003008101,2010-Sep-19,2010-09-19T00:00:00Z
40.17166667,-124.65138889,201003008102,2010-Sep-19,2010-09-19T00:00:00Z
40.17722222,-124.48,201003008103,2010-Sep-20,2010-09-20T00:00:00Z
40.14083333,-124.38527778,201003008104,2010-Sep-20,2010-09-20T00:00:00Z
40.055,-124.41305556,201003008105,2010-Sep-20,2010-09-20T00:00:00Z
40.05111111,-124.25055556,201003008106,2010-Sep-20,2010-09-20T00:00:00Z
39.36944444,-123.86,201003008107,2010-Sep-21,2010-09-21T00:00:00Z
39.23916667,-123.80527778,201003008108,2010-Sep-21,2010-09-21T00:00:00Z
39.13888889,-124.04222222,201003008109,2010-Sep-21,2010-09-21T00:00:00Z
39.02166667,-123.95305556,201003008110,2010-Sep-22,2010-09-22T00:00:00Z
39.01055556,-123.82944444,201003008111,2010-Sep-22,2010-09-22T00:00:00Z
38.90361111,-123.7725,201003008112,2010-Sep-22,2010-09-22T00:00:00Z
38.76722222,-123.74166667,201003008113,2010-Sep-22,2010-09-22T00:00:00Z
34.21583333,-120.29722222,201203010160,2012-Jul-11,2012-07-11T00:00:00Z
38.58638889,-123.64833333,201003008114,2010-Sep-22,2010-09-22T00:00:00Z
38.40083333,-123.18138889,201003008115,2010-Sep-23,2010-09-23T00:00:00Z
38.46277778,-123.23833333,201003008116,2010-Sep-23,2010-09-23T00:00:00Z
38.40444444,-123.23166667,201003008117,2010-Sep-23,2010-09-23T00:00:00Z
38.37722222,-123.52333333,201003008118,2010-Sep-23,2010-09-23T00:00:00Z
38.34777778,-123.44138889,201003008119,2010-Sep-23,2010-09-23T00:00:00Z
37.93888889,-123.4225,201003008120,2010-Sep-24,2010-09-24T00:00:00Z
37.85194444,-123.22305556,201003008121,2010-Sep-24,2010-09-24T00:00:00Z
37.92138889,-123.05444444,201003008122,2010-Sep-25,2010-09-25T00:00:00Z
37.84388889,-122.97694444,201003008123,2010-Sep-25,2010-09-25T00:00:00Z
37.40555556,-122.95194444,201003008124,2010-Sep-29,2010-09-29T00:00:00Z
37.40805556,-122.925,201003008125,2010-Sep-29,2010-09-29T00:00:00Z
37.4025,-122.80666667,201003008126,2010-Sep-29,2010-09-29T00:00:00Z
37.30222222,-122.79722222,201003008127,2010-Sep-29,2010-09-29T00:00:00Z
36.99083333,-122.26361111,201003008128,2010-Sep-29,2010-09-29T00:00:00Z
36.49583333,-122.12194444,201003008129,2010-Sep-30,2010-09-30T00:00:00Z
36.22194444,-122.22638889,201003008130,2010-Sep-30,2010-09-30T00:00:00Z
36.1925,-122.21833333,201003008132,2010-Sep-30,2010-09-30T00:00:00Z
36.17361111,-121.7575,201003008133,2010-Sep-30,2010-09-30T00:00:00Z
35.89111111,-121.90444444,201003008134,2010-Oct-01,2010-10-01T00:00:00Z
35.7775,-122.06277778,201003008135,2010-Oct-01,2010-10-01T00:00:00Z
35.55111111,-121.79972222,201003008136,2010-Oct-01,2010-10-01T00:00:00Z
35.6,-121.66027778,201003008137,2010-Oct-01,2010-10-01T00:00:00Z
35.63333333,-121.64222222,201003008138,2010-Oct-01,2010-10-01T00:00:00Z
35.49722222,-121.46083333,201003008140,2010-Oct-02,2010-10-02T00:00:00Z
35.36194444,-121.23416667,201003008141,2010-Oct-02,2010-10-02T00:00:00Z
35.39027778,-121.10972222,201003008142,2010-Oct-02,2010-10-02T00:00:00Z
35.42277778,-121.09333333,201003008143,2010-Oct-02,2010-10-02T00:00:00Z
35.18777778,-121.205,201003008144,2010-Oct-03,2010-10-03T00:00:00Z
35.10333333,-121.46,201003008145,2010-Oct-03,2010-10-03T00:00:00Z
35.05916667,-121.25305556,201003008146,2010-Oct-03,2010-10-03T00:00:00Z
34.82916667,-121.31666667,201003008147,2010-Oct-03,2010-10-03T00:00:00Z
34.75888889,-121.23333333,201003008148,2010-Oct-03,2010-10-03T00:00:00Z
34.74444444,-121.205,201003008149,2010-Oct-03,2010-10-03T00:00:00Z
33.92027778,-120.34694444,201003008150,2010-Oct-04,2010-10-04T00:00:00Z
33.91166667,-120.23305556,201003008151,2010-Oct-04,2010-10-04T00:00:00Z
34.43666667,-120.10194444,201003008154,2010-Oct-05,2010-10-05T00:00:00Z
35.10333333,-120.76666667,201003008156,2010-Oct-06,2010-10-06T00:00:00Z
35.38472222,-121.05166667,201003008158,2010-Oct-06,2010-10-06T00:00:00Z
34.7075,-121.05,201003008159,2010-Oct-11,2010-10-11T00:00:00Z
34.4075,-120.85861111,201003008160,2010-Oct-11,2010-10-11T00:00:00Z
34.25444444,-120.49861111,201003008161,2010-Oct-11,2010-10-11T00:00:00Z
34.26027778,-120.20361111,201003008162,2010-Oct-11,2010-10-11T00:00:00Z
34.13777778,-120.18388889,201003008163,2010-Oct-11,2010-10-11T00:00:00Z
33.95305556,-119.63694444,201003008164,2010-Oct-12,2010-10-12T00:00:00Z
33.65,-119.88472222,201003008165,2010-Oct-12,2010-10-12T00:00:00Z
33.52638889,-119.89444444,201003008166,2010-Oct-12,2010-10-12T00:00:00Z
33.35611111,-120.15222222,201003008167,2010-Oct-12,2010-10-12T00:00:00Z
33.15416667,-120.34861111,201003008168,2010-Oct-13,2010-10-13T00:00:00Z
32.99472222,-120.01333333,201003008169,2010-Oct-13,2010-10-13T00:00:00Z
32.85083333,-120.06861111,201003008170,2010-Oct-13,2010-10-13T00:00:00Z
32.75,-120.09083333,201003008172,2010-Oct-13,2010-10-13T00:00:00Z
32.27222222,-119.06944444,201003008173,2010-Oct-14,2010-10-14T00:00:00Z
32.25638889,-118.99138889,201003008174,2010-Oct-14,2010-10-14T00:00:00Z
32.4675,-118.54388889,201003008175,2010-Oct-14,2010-10-14T00:00:00Z
32.63805556,-118.64777778,201003008176,2010-Oct-14,2010-10-14T00:00:00Z
32.80611111,-117.545,201003008177,2010-Oct-15,2010-10-15T00:00:00Z
32.82111111,-117.35972222,201003008178,2010-Oct-15,2010-10-15T00:00:00Z
33.54,-118.10555556,201003008183,2010-Oct-16,2010-10-16T00:00:00Z
33.92138889,-119.15194444,201003008184,2010-Oct-17,2010-10-17T00:00:00Z
34.09305556,-119.37472222,201003008185,2010-Oct-17,2010-10-17T00:00:00Z
34.16055556,-119.39944444,201003008186,2010-Oct-18,2010-10-18T00:00:00Z
34.16611111,-119.43611111,201003008187,2010-Oct-18,2010-10-18T00:00:00Z
34.235,-119.51111111,201003008188,2010-Oct-18,2010-10-18T00:00:00Z
34.15777778,-119.72777778,201003008189,2010-Oct-18,2010-10-18T00:00:00Z
34.20944444,-119.70388889,201003008190,2010-Oct-18,2010-10-18T00:00:00Z
34.27444444,-119.93305556,201003008191,2010-Oct-19,2010-10-19T00:00:00Z
34.13138889,-119.89333333,201003008192,2010-Oct-19,2010-10-19T00:00:00Z
34.12305556,-119.91805556,201003008193,2010-Oct-19,2010-10-19T00:00:00Z
34.58333333,-120.88027778,201003008194,2010-Oct-20,2010-10-20T00:00:00Z
34.90027778,-120.81111111,201003008195,2010-Oct-20,2010-10-20T00:00:00Z
46.03861111,-124.91472222,201003010007,2010-May-24,2010-05-24T00:00:00Z
46.765,-125.23111111,201003010009,2010-May-25,2010-05-25T00:00:00Z
46.85861111,-124.84388889,201003010010,2010-May-25,2010-05-25T00:00:00Z
47.07083333,-124.92638889,201003010011,2010-May-25,2010-05-25T00:00:00Z
47.79611111,-125.70277778,201003010013,2010-May-26,2010-05-26T00:00:00Z
47.93027778,-125.37555556,201003010014,2010-May-26,2010-05-26T00:00:00Z
48.12916667,-125.65972222,201003010015,2010-May-26,2010-05-26T00:00:00Z
48.175,-125.9075,201003010016,2010-May-26,2010-05-26T00:00:00Z
48.29,-125.20972222,201003010017,2010-May-27,2010-05-27T00:00:00Z
48.26888889,-124.95916667,201003010018,2010-May-27,2010-05-27T00:00:00Z
48.19694444,-125.02361111,201003010019,2010-May-27,2010-05-27T00:00:00Z
48.17361111,-125.06777778,201003010020,2010-May-27,2010-05-27T00:00:00Z
48.10472222,-125.18805556,201003010021,2010-May-27,2010-05-27T00:00:00Z
47.87444444,-124.89444444,201003010022,2010-May-28,2010-05-28T00:00:00Z
48.11027778,-125.23888889,201003010023,2010-May-28,2010-05-28T00:00:00Z
48.085,-125.37,201003010025,2010-May-29,2010-05-29T00:00:00Z
48.08,-125.36305556,201003010026,2010-May-29,2010-05-29T00:00:00Z
47.86888889,-125.20805556,201003010027,2010-May-29,2010-05-29T00:00:00Z
47.50472222,-124.79583333,201003010028,2010-May-29,2010-05-29T00:00:00Z
47.47361111,-124.84388889,201003010029,2010-May-29,2010-05-29T00:00:00Z
47.29416667,-124.79805556,201003010030,2010-May-30,2010-05-30T00:00:00Z
47.25277778,-124.57444444,201003010031,2010-May-30,2010-05-30T00:00:00Z
47.22638889,-124.71194444,201003010032,2010-May-30,2010-05-30T00:00:00Z
46.97333333,-124.75305556,201003010033,2010-May-30,2010-05-30T00:00:00Z
46.88444444,-124.6525,201003010034,2010-May-30,2010-05-30T00:00:00Z
46.65277778,-124.36222222,201003010037,2010-May-31,2010-05-31T00:00:00Z
46.55222222,-124.39916667,201003010038,2010-May-31,2010-05-31T00:00:00Z
46.49083333,-124.26888889,201003010039,2010-May-31,2010-05-31T00:00:00Z
46.44916667,-124.60916667,201003010040,2010-May-31,2010-05-31T00:00:00Z
46.20416667,-124.62083333,201003010041,2010-Jun-01,2010-06-01T00:00:00Z
46.19583333,-124.47333333,201003010042,2010-Jun-01,2010-06-01T00:00:00Z
46.02888889,-124.37916667,201003010043,2010-Jun-05,2010-06-05T00:00:00Z
46.06,-124.51666667,201003010044,2010-Jun-05,2010-06-05T00:00:00Z
45.70472222,-124.51972222,201003010045,2010-Jun-05,2010-06-05T00:00:00Z
45.63222222,-124.27638889,201003010046,2010-Jun-05,2010-06-05T00:00:00Z
45.30277778,-124.27,201003010047,2010-Jun-06,2010-06-06T00:00:00Z
45.13944444,-124.29055556,201003010048,2010-Jun-06,2010-06-06T00:00:00Z
45.0425,-124.55111111,201003010049,2010-Jun-06,2010-06-06T00:00:00Z
