year,CRUISE6,CRUISE,STRATUM,TOW,STATION,STATUS_CODE,ID,STATYPE,HAUL,GEARCOND,SHG,TYPE_CODE,TYPE_COMMENT,OPERATION_CODE,OPERATION_COMMENT,GEAR_CODE,GEAR_COMMENT,ACQUISITION_CODE,ACQUISITION_COMMENT,TOGA,AREA,SVVESSEL,CRUNUM,SVGEAR,BEGIN_EST_TOWDATE,BEING_EST_TOWDATE,BEGIN_GMT_TOWDATE,BEGIN_GMT_TOWDATE_1,EST_YEAR,EST_MONTH,EST_DAY,EST_JULIAN_DAY,EST_TIME,GMT_YEAR,GMT_MONTH,GMT_DAY,GMT_JULIAN_DAY,GMT_TIME,TOWDUR,SETDEPTH,ENDDEPTH,MINDEPTH,MAXDEPTH,AVGDEPTH,BEGEKVLOG,ENDEKVLOG,BEGLAT,BEGLON,ENDLAT,ENDLON,DECDEG_BEGLAT,DECDEG_BEGLON,DECDEG_ENDLAT,DECDEG_ENDLON,LORS1,LORE1,LORS2,LORE2,CABLE,PITCH,HEADING,COURSE,RPM,DOPDISTB,DOPDISTW,DESSPEED,GEARID,DOORID,OTHGEAR,AIRTEMP,CLOUD,BAROPRESS,WINDDIR,WINDSP,WEATHER,WAVEHGT,SWELLDIR,SWELLHGT,BKTTEMP,TRASHAMT,TRASHSHL,TRASHBIO,TRASHSUB,XBT,SURFTEMP,SURFSALIN,BOTTEMP,BOTSALIN,FULD,NO_DETAIL_SVSPP,BOTSPEED,WATCH_CHIEF_COMMENTS,STATION_COMMENTS,HABITAT_COMMENTS,SVSPP,EXPCATCHNUM,EXPCATCHWT,SCIENTIFIC_NAME
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,211.0,2.0,0.033,Decapterus punctatus (round scad)
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,221.0,3.0,0.089,Symphurus
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,307.0,1.0,0.166,Penaeus
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,313.0,1.0,0.001,Cancer irroratus (Atlantic rock crab)
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,428.0,7.0,0.522,Opisthonema oglinum (Atlantic thread herring)
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,435.0,22.0,0.576,Synodus foetens (inshore lizardfish)
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,503.0,19.0,0.793,Loligo pealeii (longfin squid)
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,651.0,5.0,0.722,Larimus fasciatus (banded drum)
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,998.0,0.0,2.05,TRASH SPECIES IN CATCH
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,13.0,1.0,0.433,Mustelus canis (smooth dogfish)
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,322.0,2.0,0.053,Ovalipes ocellatus (lady crab)
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,318.0,7.0,11.536,Limulus polyphemus (horseshoe crab)
2023,202304,202304,03320,2,109,10,202304033200020109,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4,10.0,09/22/2023 00:06:18,09/22/2023 00:26:20,09/22/2023 05:06:18,09/22/2023 05:26:20,2023.0,9.0,22.0,2460210.0,00:06:18,2023.0,9.0,22.0,2460210.0,05:06:18,20.05,23.0,25.0,22.0,25.0,23.0,,,3754.94,7504.75,3755.65,7503.89,37.915667,-75.079167,37.9275,-75.064833, , , , ,,,51.2,45.0,,1.111,,, , , ,,,,60.5,16.8,,,,,,,,,, ,23.32,31.466,23.33,31.466,,,3.3,,,,322.0,1.0,0.02,Ovalipes ocellatus (lady crab)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,24.0,3.0,3.353,Raja eglanteria (clearnose skate)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,43.0,36.0,0.046,Anchoa mitchilli (bay anchovy)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,44.0,5.0,0.022,Anchoa hepsetus (striped anchovy)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,103.0,16.0,2.501,Paralichthys dentatus (summer flounder)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,108.0,28.0,2.47,Scophthalmus aquosus (windowpane)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,131.0,1.0,0.001,Peprilus triacanthus (butterfish)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,136.0,351.0,37.127,Micropogonias undulatus (Atlantic croaker)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,143.0,11.0,0.579,Stenotomus chrysops (scup)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,145.0,243.0,28.236,Cynoscion regalis (weakfish)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,149.0,33.0,3.245,Leiostomus xanthurus (spot)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,171.0,44.0,1.34,Prionotus carolinus (northern searobin)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,172.0,1.0,0.041,Prionotus evolans (striped searobin)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,188.0,3.0,0.102,Ophidion marginatum (striped cusk-eel)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,196.0,52.0,1.01,Sphoeroides maculatus (northern puffer)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,221.0,1.0,0.042,Symphurus
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,307.0,1.0,0.104,Penaeus
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,435.0,7.0,0.287,Synodus foetens (inshore lizardfish)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,503.0,15.0,0.511,Loligo pealeii (longfin squid)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,651.0,14.0,2.09,Larimus fasciatus (banded drum)
2023,202304,202304,03290,3,110,10,202304032900030110,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,794.0,2.0,0.023,Etropus
