latitude,longitude,cruise,time,station_id,tow_numbers,species_count,total_larvae,sample_date
35.088333,-120.776665,199610,1996-11-01T21:43:00Z,49,1,6,19,1996-11-01
32.913334,-117.39667,199702,1997-01-29T22:18:00Z,28,1,2,4,1997-01-29
32.953335,-117.30333,199702,1997-01-29T20:10:00Z,26.7,1,4,5,1997-01-29
32.015,-119.23333,199702,1997-01-30T22:42:00Z,55,1,1,1,1997-01-30
32.015,-119.23333,199702,1997-01-30T23:00:00Z,55,1,3,3,1997-01-30
32.178333,-118.89333,199702,1997-01-30T16:38:00Z,50,1,1,2,1997-01-30
32.178333,-118.89333,199702,1997-01-30T16:58:00Z,50,1,5,85,1997-01-30
32.346664,-118.555,199702,1997-01-30T12:53:00Z,45,1,7,25,1997-01-30
32.513332,-118.21667,199702,1997-01-30T08:28:00Z,40,1,1,2,1997-01-30
32.513332,-118.21667,199702,1997-01-30T08:48:00Z,40,1,4,13,1997-01-30
32.68,-117.87334,199702,1997-01-30T05:00:00Z,35,1,3,5,1997-01-30
32.846664,-117.53167,199702,1997-01-30T01:08:00Z,30,1,2,6,1997-01-30
31.18,-120.92167,199702,1997-01-31T16:31:00Z,80,1,1,1,1997-01-31
31.18,-120.92167,199702,1997-01-31T16:50:00Z,80,1,4,5,1997-01-31
31.513332,-120.246666,199702,1997-01-31T09:33:00Z,70,1,3,3,1997-01-31
31.846666,-119.57166,199702,1997-01-31T02:43:00Z,60,1,1,2,1997-01-31
29.846666,-123.58833,199702,1997-02-01T19:38:00Z,120,1,1,5,1997-02-01
29.846666,-123.58833,199702,1997-02-01T19:57:00Z,120,1,4,4,1997-02-01
30.18,-122.92333000000001,199702,1997-02-01T13:00:00Z,110,1,1,1,1997-02-01
30.18,-122.92333000000001,199702,1997-02-01T13:21:00Z,110,1,5,5,1997-02-01
30.513332,-122.25833,199702,1997-02-01T07:27:00Z,100,1,1,5,1997-02-01
30.846666,-121.59,199702,1997-02-01T01:16:00Z,90,1,1,1,1997-02-01
30.418333,-123.99834,199702,1997-02-02T02:32:00Z,120,1,1,1,1997-02-02
30.418333,-123.99834,199702,1997-02-02T02:50:00Z,120,1,8,16,1997-02-02
30.751665,-123.331665,199702,1997-02-02T08:48:00Z,110,1,3,3,1997-02-02
31.418333,-121.99,199702,1997-02-03T01:39:00Z,90,1,3,3,1997-02-03
31.751665,-121.315,199702,1997-02-03T08:33:00Z,80,1,3,4,1997-02-03
32.085,-120.638336,199702,1997-02-03T16:57:00Z,70,1,1,1,1997-02-03
32.651665,-119.48167,199702,1997-02-04T06:13:00Z,53,1,1,1,1997-02-04
32.651665,-119.48167,199702,1997-02-04T06:32:00Z,53,1,7,11,1997-02-04
32.91833,-118.935,199702,1997-02-04T11:58:00Z,45,1,1,1,1997-02-04
32.91833,-118.935,199702,1997-02-04T12:18:00Z,45,1,5,39,1997-02-04
33.185,-118.388336,199702,1997-02-04T16:38:00Z,37,1,1,1,1997-02-04
33.185,-118.388336,199702,1997-02-04T16:58:00Z,37,1,4,26,1997-02-04
33.251667,-118.25,199702,1997-02-04T20:42:00Z,35,1,5,21,1997-02-04
33.41833,-117.905,199702,1997-02-05T02:09:00Z,30,1,1,1,1997-02-05
33.41833,-117.905,199702,1997-02-05T02:27:00Z,30,1,8,49,1997-02-05
33.483334,-117.76833,199702,1997-02-05T04:37:00Z,28,1,2,13,1997-02-05
33.483334,-117.76833,199702,1997-02-05T04:56:00Z,28,1,2,3,1997-02-05
33.49,-119.31834,199702,1997-02-05T23:25:00Z,45,1,7,91,1997-02-05
33.656666,-118.975,199702,1997-02-05T16:49:00Z,40,1,2,4,1997-02-05
33.656666,-118.975,199702,1997-02-05T17:07:00Z,40,1,3,14,1997-02-05
33.823334,-118.628334,199702,1997-02-05T13:35:00Z,35,1,2,8,1997-02-05
33.823334,-118.628334,199702,1997-02-05T13:55:00Z,35,1,7,91,1997-02-05
33.89,-118.49,199702,1997-02-05T11:09:00Z,33,1,3,30,1997-02-05
32.655,-121.03333,199702,1997-02-06T16:46:00Z,70,1,1,1,1997-02-06
32.655,-121.03333,199702,1997-02-06T17:05:00Z,70,1,4,5,1997-02-06
32.99,-120.35,199702,1997-02-06T11:48:00Z,60,1,4,8,1997-02-06
33.158333,-120.00667,199702,1997-02-06T07:27:00Z,55,1,4,26,1997-02-06
33.158333,-120.00667,199702,1997-02-06T07:46:00Z,55,1,5,28,1997-02-06
33.323334,-119.66333,199702,1997-02-06T03:10:00Z,50,1,6,80,1997-02-06
33.323334,-119.66333,199702,1997-02-06T03:30:00Z,50,1,6,100,1997-02-06
31.323334,-123.74167,199702,1997-02-07T19:52:00Z,110,1,1,7,1997-02-07
31.656666,-123.07,199702,1997-02-07T13:04:00Z,100,1,4,6,1997-02-07
31.99,-122.39333,199702,1997-02-07T07:10:00Z,90,1,8,16,1997-02-07
32.323334,-121.715,199702,1997-02-07T01:20:00Z,80,1,2,2,1997-02-07
31.911667,-124.17,199702,1997-02-08T02:15:00Z,110,1,1,2,1997-02-08
31.911667,-124.17,199702,1997-02-08T02:34:00Z,110,1,3,4,1997-02-08
32.245,-123.49167,199702,1997-02-08T08:40:00Z,100,1,5,8,1997-02-08
32.578335,-122.81167,199702,1997-02-08T16:47:00Z,90,1,1,1,1997-02-08
32.911667,-122.128334,199702,1997-02-09T02:12:00Z,80,1,1,1,1997-02-09
33.245,-121.44334,199702,1997-02-09T08:40:00Z,70,1,5,5,1997-02-09
33.578335,-120.755,199702,1997-02-09T14:31:00Z,60,1,2,2,1997-02-09
33.578335,-120.755,199702,1997-02-09T14:49:00Z,60,1,4,4,1997-02-09
33.745,-120.41,199702,1997-02-09T19:12:00Z,55,1,5,8,1997-02-09
33.745,-120.41,199702,1997-02-09T19:31:00Z,55,1,7,65,1997-02-09
33.88,-120.13333,199702,1997-02-09T22:27:00Z,51,1,5,16,1997-02-09
33.88,-120.13333,199702,1997-02-09T22:59:00Z,51,1,13,55,1997-02-09
34.15,-121.151665,199702,1997-02-10T23:24:00Z,60,1,5,11,1997-02-10
34.178333,-119.50833,199702,1997-02-10T04:25:00Z,42,1,2,3,1997-02-10
34.178333,-119.50833,199702,1997-02-10T04:44:00Z,42,1,8,94,1997-02-10
34.225,-119.41167,199702,1997-02-10T06:19:00Z,40.6,1,1,2,1997-02-10
34.225,-119.41167,199702,1997-02-10T06:37:00Z,40.6,1,1,1,1997-02-10
34.275,-120.025,199702,1997-02-10T10:54:00Z,46.9,1,4,15,1997-02-10
34.275,-120.025,199702,1997-02-10T11:12:00Z,46.9,1,10,119,1997-02-10
34.316666,-120.80167,199702,1997-02-10T17:16:00Z,55,1,2,2,1997-02-10
34.316666,-120.80167,199702,1997-02-10T17:34:00Z,55,1,10,43,1997-02-10
34.45,-120.52333,199702,1997-02-10T14:55:00Z,51,1,4,9,1997-02-10
34.45,-120.52333,199702,1997-02-10T15:19:00Z,51,1,5,19,1997-02-10
33.15,-123.221664,199702,1997-02-11T16:30:00Z,90,1,2,3,1997-02-11
33.483334,-122.53333,199702,1997-02-11T11:01:00Z,80,1,1,1,1997-02-11
33.483334,-122.53333,199702,1997-02-11T11:20:00Z,80,1,9,38,1997-02-11
33.816666,-121.84333,199702,1997-02-11T05:13:00Z,70,1,1,1,1997-02-11
33.816666,-121.84333,199702,1997-02-11T05:33:00Z,70,1,4,7,1997-02-11
32.816666,-123.90667,199702,1997-02-12T00:40:00Z,100,1,1,2,1997-02-12
32.816666,-123.90667,199702,1997-02-12T01:00:00Z,100,1,4,5,1997-02-12
33.388332,-124.32333,199702,1997-02-12T07:22:00Z,100,1,1,2,1997-02-12
33.388332,-124.32333,199702,1997-02-12T07:40:00Z,100,1,8,11,1997-02-12
33.721664,-123.63333,199702,1997-02-12T13:21:00Z,90,1,2,2,1997-02-12
33.721664,-123.63333,199702,1997-02-12T13:38:00Z,90,1,8,21,1997-02-12
34.055,-122.941666,199702,1997-02-12T20:39:00Z,80,1,6,13,1997-02-12
34.388332,-122.246666,199702,1997-02-13T19:15:00Z,70,1,1,2,1997-02-13
34.388332,-122.246666,199702,1997-02-13T19:34:00Z,70,1,8,36,1997-02-13
34.555,-121.89833,199702,1997-02-13T23:42:00Z,65,1,8,48,1997-02-13
34.721664,-121.54833000000001,199702,1997-02-14T03:25:00Z,60,1,3,7,1997-02-14
34.721664,-121.54833000000001,199702,1997-02-14T03:45:00Z,60,1,10,44,1997-02-14
34.888332,-121.19833,199702,1997-02-14T07:34:00Z,55,1,3,9,1997-02-14
34.888332,-121.19833,199702,1997-02-14T07:51:00Z,55,1,9,88,1997-02-14
35.016666,-121.755,199702,1997-02-14T23:33:00Z,60,1,8,64,1997-02-14
35.021667,-120.918335,199702,1997-02-14T10:51:00Z,51,1,5,41,1997-02-14
35.021667,-120.918335,199702,1997-02-14T11:10:00Z,51,1,6,74,1997-02-14
35.088333,-120.776665,199702,1997-02-14T13:05:00Z,49,1,3,24,1997-02-14
35.088333,-120.776665,199702,1997-02-14T13:32:00Z,49,1,4,22,1997-02-14
35.183334,-121.403336,199702,1997-02-14T20:23:00Z,55,1,8,55,1997-02-14
35.35,-121.05167,199702,1997-02-14T16:22:00Z,50,1,4,7,1997-02-14
34.85,-122.105,199702,1997-02-15T02:44:00Z,65,1,5,23,1997-02-15
32.956665,-117.30666,199704,1997-04-02T20:58:00Z,26.7,1,1,107,1997-04-02
32.181667,-118.89,199704,1997-04-03T20:33:00Z,50,1,1,4,1997-04-03
32.181667,-118.89,199704,1997-04-03T20:53:00Z,50,1,6,37,1997-04-03
32.346664,-118.558334,199704,1997-04-03T15:47:00Z,45,1,2,17,1997-04-03
32.346664,-118.558334,199704,1997-04-03T16:09:00Z,45,1,8,26,1997-04-03
32.513332,-118.21333,199704,1997-04-03T11:49:00Z,40,1,4,13,1997-04-03
32.681667,-117.871666,199704,1997-04-03T07:41:00Z,35,1,5,47,1997-04-03
32.845,-117.53,199704,1997-04-03T03:35:00Z,30,1,4,8,1997-04-03
32.913334,-117.395,199704,1997-04-03T00:00:00Z,28,1,1,49,1997-04-03
32.913334,-117.395,199704,1997-04-03T00:22:00Z,28,1,4,6,1997-04-03
31.18,-120.918335,199704,1997-04-04T19:54:00Z,80,1,1,2,1997-04-04
31.18,-120.918335,199704,1997-04-04T20:12:00Z,80,1,9,26,1997-04-04
31.513332,-120.246666,199704,1997-04-04T12:19:00Z,70,1,2,4,1997-04-04
31.513332,-120.246666,199704,1997-04-04T12:43:00Z,70,1,12,25,1997-04-04
31.846666,-119.57166,199704,1997-04-04T06:11:00Z,60,1,1,2,1997-04-04
31.846666,-119.57166,199704,1997-04-04T06:33:00Z,60,1,8,14,1997-04-04
32.011665,-119.22667,199704,1997-04-04T02:22:00Z,55,1,4,16,1997-04-04
29.851665,-123.565,199704,1997-04-05T17:36:00Z,120,1,1,2,1997-04-05
29.851665,-123.565,199704,1997-04-05T18:00:00Z,120,1,8,16,1997-04-05
30.18,-122.92833,199704,1997-04-05T13:03:00Z,110,1,1,5,1997-04-05
30.18,-122.92833,199704,1997-04-05T13:24:00Z,110,1,16,35,1997-04-05
30.513332,-122.261665,199704,1997-04-05T07:15:00Z,100,1,1,10,1997-04-05
30.513332,-122.261665,199704,1997-04-05T07:36:00Z,100,1,7,14,1997-04-05
30.845,-121.59,199704,1997-04-05T01:35:00Z,90,1,2,14,1997-04-05
30.845,-121.59,199704,1997-04-05T01:55:00Z,90,1,8,24,1997-04-05
30.416666,-123.99834,199704,1997-04-06T02:52:00Z,120,1,1,3,1997-04-06
30.416666,-123.99834,199704,1997-04-06T03:14:00Z,120,1,13,25,1997-04-06
30.753332,-123.331665,199704,1997-04-06T08:57:00Z,110,1,1,9,1997-04-06
30.753332,-123.331665,199704,1997-04-06T09:18:00Z,110,1,8,13,1997-04-06
31.083332,-122.66,199704,1997-04-06T15:03:00Z,100,1,11,28,1997-04-06
31.416666,-121.99167,199704,1997-04-07T01:58:00Z,90,1,3,14,1997-04-07
31.416666,-121.99167,199704,1997-04-07T02:19:00Z,90,1,12,41,1997-04-07
31.75,-121.316666,199704,1997-04-07T07:34:00Z,80,1,1,2,1997-04-07
31.75,-121.316666,199704,1997-04-07T07:53:00Z,80,1,13,22,1997-04-07
32.085,-120.638336,199704,1997-04-07T13:26:00Z,70,1,1,3,1997-04-07
32.085,-120.638336,199704,1997-04-07T13:47:00Z,70,1,11,16,1997-04-07
32.416664,-119.96,199704,1997-04-07T20:28:00Z,60,1,8,26,1997-04-07
32.651665,-119.48167,199704,1997-04-08T02:14:00Z,53,1,1,3,1997-04-08
32.651665,-119.48167,199704,1997-04-08T02:37:00Z,53,1,8,86,1997-04-08
32.91833,-118.935,199704,1997-04-08T07:49:00Z,45,1,1,1,1997-04-08
32.91833,-118.935,199704,1997-04-08T08:12:00Z,45,1,6,50,1997-04-08
33.183334,-118.386665,199704,1997-04-08T12:58:00Z,37,1,1,1,1997-04-08
33.183334,-118.386665,199704,1997-04-08T13:19:00Z,37,1,7,18,1997-04-08
33.251667,-118.25166,199704,1997-04-08T23:46:00Z,35,1,3,22,1997-04-08
33.416664,-117.905,199704,1997-04-09T03:30:00Z,30,1,1,1,1997-04-09
33.416664,-117.905,199704,1997-04-09T03:53:00Z,30,1,5,40,1997-04-09
33.485,-117.76666,199704,1997-04-09T06:00:00Z,28,1,3,4,1997-04-09
33.485,-117.76666,199704,1997-04-09T06:25:00Z,28,1,2,2,1997-04-09
33.656666,-118.973335,199704,1997-04-09T20:07:00Z,40,1,2,3,1997-04-09
33.656666,-118.973335,199704,1997-04-09T20:28:00Z,40,1,3,26,1997-04-09
33.825,-118.62666,199704,1997-04-09T14:52:00Z,35,1,1,1,1997-04-09
33.825,-118.62666,199704,1997-04-09T15:12:00Z,35,1,8,21,1997-04-09
33.89,-118.49167,199704,1997-04-09T12:22:00Z,33,1,3,20,1997-04-09
33.89,-118.49167,199704,1997-04-09T12:42:00Z,33,1,6,12,1997-04-09
32.323334,-121.71166,199704,1997-04-11T21:45:00Z,80,1,1,1,1997-04-11
32.323334,-121.71166,199704,1997-04-11T22:07:00Z,80,1,8,17,1997-04-11
32.646667,-121.02333,199704,1997-04-11T14:11:00Z,70,1,13,33,1997-04-11
31.321667,-123.74167,199704,1997-04-12T19:52:00Z,110,1,1,7,1997-04-12
31.321667,-123.74167,199704,1997-04-12T20:12:00Z,110,1,9,15,1997-04-12
31.648333,-123.05666,199704,1997-04-12T11:49:00Z,100,1,1,5,1997-04-12
31.648333,-123.05666,199704,1997-04-12T12:12:00Z,100,1,13,21,1997-04-12
31.996666,-122.39333,199704,1997-04-12T05:01:00Z,90,1,9,19,1997-04-12
31.91,-124.17,199704,1997-04-13T04:08:00Z,110,1,1,13,1997-04-13
31.91,-124.17,199704,1997-04-13T04:27:00Z,110,1,3,5,1997-04-13
32.241665,-123.49,199704,1997-04-13T10:37:00Z,100,1,1,22,1997-04-13
32.241665,-123.49,199704,1997-04-13T10:57:00Z,100,1,17,42,1997-04-13
32.578335,-122.81,199704,1997-04-13T16:43:00Z,90,1,1,3,1997-04-13
32.578335,-122.81,199704,1997-04-13T17:05:00Z,90,1,13,27,1997-04-13
32.911667,-122.128334,199704,1997-04-14T01:39:00Z,80,1,1,3,1997-04-14
32.911667,-122.128334,199704,1997-04-14T02:00:00Z,80,1,11,18,1997-04-14
33.246666,-121.44334,199704,1997-04-14T08:45:00Z,70,1,7,22,1997-04-14
33.576668,-120.755,199704,1997-04-14T15:07:00Z,60,1,4,8,1997-04-14
33.576668,-120.755,199704,1997-04-14T15:29:00Z,60,1,10,25,1997-04-14
33.745,-120.41167,199704,1997-04-14T19:45:00Z,55,1,2,2,1997-04-14
33.745,-120.41167,199704,1997-04-14T20:03:00Z,55,1,10,41,1997-04-14
33.876667,-120.135,199704,1997-04-14T23:17:00Z,51,1,3,36,1997-04-14
33.876667,-120.135,199704,1997-04-14T23:37:00Z,51,1,8,19,1997-04-14
34.178333,-119.50833,199704,1997-04-15T06:42:00Z,42,1,4,21,1997-04-15
34.178333,-119.50833,199704,1997-04-15T07:14:00Z,42,1,11,32,1997-04-15
34.22333,-119.41,199704,1997-04-15T08:43:00Z,40.6,1,3,23,1997-04-15
34.22333,-119.41,199704,1997-04-15T09:03:00Z,40.6,1,5,5,1997-04-15
34.276665,-120.026665,199704,1997-04-15T13:53:00Z,46.9,1,4,17,1997-04-15
34.276665,-120.026665,199704,1997-04-15T14:16:00Z,46.9,1,4,8,1997-04-15
34.316666,-120.8,199704,1997-04-15T22:54:00Z,55,1,11,52,1997-04-15
34.45,-120.52333,199704,1997-04-15T17:41:00Z,51,1,2,2,1997-04-15
34.45,-120.52333,199704,1997-04-15T18:01:00Z,51,1,6,8,1997-04-15
33.483334,-122.53167,199704,1997-04-16T15:00:00Z,80,1,2,5,1997-04-16
33.483334,-122.53167,199704,1997-04-16T15:20:00Z,80,1,4,4,1997-04-16
33.816666,-121.84167,199704,1997-04-16T09:07:00Z,70,1,11,21,1997-04-16
34.15,-121.14833,199704,1997-04-16T02:50:00Z,60,1,1,4,1997-04-16
34.15,-121.14833,199704,1997-04-16T03:10:00Z,60,1,15,39,1997-04-16
32.815,-123.90667,199704,1997-04-17T10:00:00Z,100,1,2,26,1997-04-17
32.815,-123.90667,199704,1997-04-17T10:20:00Z,100,1,19,74,1997-04-17
33.15,-123.221664,199704,1997-04-17T04:18:00Z,90,1,1,26,1997-04-17
33.15,-123.221664,199704,1997-04-17T04:39:00Z,90,1,5,10,1997-04-17
33.388332,-124.32166,199704,1997-04-17T14:53:00Z,100,1,1,2,1997-04-17
33.388332,-124.32166,199704,1997-04-17T15:14:00Z,100,1,17,36,1997-04-17
33.726665,-123.63333,199704,1997-04-18T00:35:00Z,90,1,1,2,1997-04-18
33.726665,-123.63333,199704,1997-04-18T00:57:00Z,90,1,5,8,1997-04-18
34.055,-122.945,199704,1997-04-18T06:33:00Z,80,1,1,13,1997-04-18
34.055,-122.945,199704,1997-04-18T06:53:00Z,80,1,7,21,1997-04-18
34.388332,-122.246666,199704,1997-04-18T13:09:00Z,70,1,4,13,1997-04-18
34.388332,-122.246666,199704,1997-04-18T13:32:00Z,70,1,6,11,1997-04-18
34.72333,-121.55,199704,1997-04-19T04:29:00Z,60,1,2,5,1997-04-19
34.72333,-121.55,199704,1997-04-19T04:49:00Z,60,1,11,40,1997-04-19
34.888332,-121.19833,199704,1997-04-19T08:15:00Z,55,1,7,64,1997-04-19
34.888332,-121.19833,199704,1997-04-19T08:35:00Z,55,1,11,74,1997-04-19
35.021667,-120.918335,199704,1997-04-19T11:46:00Z,51,1,6,42,1997-04-19
35.021667,-120.918335,199704,1997-04-19T12:07:00Z,51,1,13,49,1997-04-19
35.086666,-120.775,199704,1997-04-19T14:03:00Z,49,1,2,2,1997-04-19
35.086666,-120.775,199704,1997-04-19T14:24:00Z,49,1,5,6,1997-04-19
32.955,-117.30333,199707,1997-07-01T19:17:00Z,26.7,1,1,1,1997-07-01
32.68,-117.87334,199707,1997-07-02T05:41:00Z,35,1,2,2,1997-07-02
32.846664,-117.53167,199707,1997-07-02T00:42:00Z,30,1,1,1,1997-07-02
31.513332,-120.246666,199707,1997-07-03T10:07:00Z,70,1,1,1,1997-07-03
31.846666,-119.57166,199707,1997-07-03T03:45:00Z,60,1,1,1,1997-07-03
30.181665,-122.92167,199707,1997-07-04T13:52:00Z,110,1,2,5,1997-07-04
30.513332,-122.25833,199707,1997-07-04T07:55:00Z,100,1,1,11,1997-07-04
30.846666,-121.59,199707,1997-07-04T01:15:00Z,90,1,1,1,1997-07-04
30.418333,-123.995,199707,1997-07-05T03:22:00Z,120,1,2,17,1997-07-05
30.751665,-123.331665,199707,1997-07-05T09:39:00Z,110,1,3,15,1997-07-05
31.086666,-122.66167,199707,1997-07-05T16:02:00Z,100,1,1,1,1997-07-05
31.751665,-121.315,199707,1997-07-06T08:15:00Z,80,1,1,3,1997-07-06
33.186665,-118.39166,199707,1997-07-07T16:13:00Z,37,1,2,5,1997-07-07
33.415,-117.903336,199707,1997-07-07T23:44:00Z,30,1,1,4,1997-07-07
33.483334,-117.76833,199707,1997-07-08T03:14:00Z,28,1,9,79,1997-07-08
33.825,-118.628334,199707,1997-07-08T11:51:00Z,35,1,5,209,1997-07-08
33.886665,-118.49167,199707,1997-07-08T09:30:00Z,33,1,11,452,1997-07-08
32.323334,-121.715,199707,1997-07-09T20:12:00Z,80,1,1,1,1997-07-09
33.325,-119.66333,199707,1997-07-09T00:18:00Z,50,1,1,2,1997-07-09
31.323334,-123.745,199707,1997-07-10T16:15:00Z,110,1,1,1,1997-07-10
31.656666,-123.07,199707,1997-07-10T08:58:00Z,100,1,2,12,1997-07-10
31.99,-122.39333,199707,1997-07-10T03:01:00Z,90,1,1,17,1997-07-10
31.911667,-124.17,199707,1997-07-11T01:40:00Z,110,1,1,2,1997-07-11
32.911667,-122.13167,199707,1997-07-12T01:37:00Z,80,1,3,3,1997-07-12
33.245,-121.44334,199707,1997-07-12T07:41:00Z,70,1,2,3,1997-07-12
33.578335,-120.755,199707,1997-07-12T13:52:00Z,60,1,2,2,1997-07-12
34.178333,-119.50833,199707,1997-07-13T04:27:00Z,42,1,4,7,1997-07-13
34.225,-119.41167,199707,1997-07-13T06:13:00Z,40.6,1,10,538,1997-07-13
34.275,-120.025,199707,1997-07-13T10:49:00Z,46.9,1,1,2,1997-07-13
34.45,-120.52333,199707,1997-07-13T14:37:00Z,51,1,1,1,1997-07-13
33.15,-123.223335,199707,1997-07-14T16:10:00Z,90,1,2,4,1997-07-14
33.483334,-122.53333,199707,1997-07-14T11:31:00Z,80,1,2,2,1997-07-14
33.816666,-121.845,199707,1997-07-14T05:36:00Z,70,1,1,3,1997-07-14
32.816666,-123.90667,199707,1997-07-15T00:51:00Z,100,1,3,5,1997-07-15
33.388332,-124.32333,199707,1997-07-15T07:03:00Z,100,1,1,4,1997-07-15
33.721664,-123.63333,199707,1997-07-15T12:42:00Z,90,1,1,1,1997-07-15
34.055,-122.941666,199707,1997-07-15T19:15:00Z,80,1,1,5,1997-07-15
34.721664,-121.54833000000001,199707,1997-07-16T07:38:00Z,60,1,1,1,1997-07-16
34.888332,-121.19833,199707,1997-07-16T11:40:00Z,55,1,1,1,1997-07-16
32.913334,-117.388336,199709,1997-09-20T23:31:00Z,28,1,4,5,1997-09-20
32.956665,-117.305,199709,1997-09-20T20:03:00Z,26.7,1,2,3,1997-09-20
32.018333,-119.23167,199709,1997-09-21T23:03:00Z,55,1,2,3,1997-09-21
32.018333,-119.23167,199709,1997-09-21T23:23:00Z,55,1,7,34,1997-09-21
32.18,-118.89333,199709,1997-09-21T19:09:00Z,50,1,11,70,1997-09-21
32.346664,-118.55167,199709,1997-09-21T14:21:00Z,45,1,7,194,1997-09-21
32.515,-118.206665,199709,1997-09-21T09:50:00Z,40,1,1,3,1997-09-21
32.515,-118.206665,199709,1997-09-21T10:10:00Z,40,1,8,79,1997-09-21
32.68,-117.87334,199709,1997-09-21T06:05:00Z,35,1,2,3,1997-09-21
32.68,-117.87334,199709,1997-09-21T06:27:00Z,35,1,5,33,1997-09-21
32.84833,-117.526665,199709,1997-09-21T02:04:00Z,30,1,3,8,1997-09-21
32.84833,-117.526665,199709,1997-09-21T02:25:00Z,30,1,2,2,1997-09-21
31.176666,-120.92,199709,1997-09-22T16:04:00Z,80,1,3,4,1997-09-22
31.176666,-120.92,199709,1997-09-22T16:23:00Z,80,1,8,135,1997-09-22
31.513332,-120.24333,199709,1997-09-22T09:12:00Z,70,1,2,3,1997-09-22
31.513332,-120.24333,199709,1997-09-22T09:32:00Z,70,1,17,283,1997-09-22
31.846666,-119.56834,199709,1997-09-22T03:18:00Z,60,1,2,2,1997-09-22
31.846666,-119.56834,199709,1997-09-22T03:38:00Z,60,1,5,17,1997-09-22
29.843332,-123.58833,199709,1997-09-23T19:56:00Z,120,1,12,170,1997-09-23
30.176666,-122.92,199709,1997-09-23T12:58:00Z,110,1,2,13,1997-09-23
30.176666,-122.92,199709,1997-09-23T13:19:00Z,110,1,9,191,1997-09-23
30.513332,-122.25833,199709,1997-09-23T06:56:00Z,100,1,3,23,1997-09-23
30.513332,-122.25833,199709,1997-09-23T07:16:00Z,100,1,10,323,1997-09-23
30.84,-121.58833,199709,1997-09-23T00:55:00Z,90,1,3,3,1997-09-23
30.84,-121.58833,199709,1997-09-23T01:16:00Z,90,1,15,257,1997-09-23
30.413334,-123.995,199709,1997-09-24T02:51:00Z,120,1,2,3,1997-09-24
30.413334,-123.995,199709,1997-09-24T03:13:00Z,120,1,15,222,1997-09-24
30.751665,-123.33666,199709,1997-09-24T09:10:00Z,110,1,1,1,1997-09-24
30.751665,-123.33666,199709,1997-09-24T09:30:00Z,110,1,18,219,1997-09-24
31.076666,-122.66333,199709,1997-09-24T16:21:00Z,100,1,13,129,1997-09-24
31.415,-121.99167,199709,1997-09-25T00:20:00Z,90,1,1,1,1997-09-25
31.415,-121.99167,199709,1997-09-25T00:39:00Z,90,1,12,110,1997-09-25
31.75,-121.315,199709,1997-09-25T06:25:00Z,80,1,1,1,1997-09-25
31.75,-121.315,199709,1997-09-25T06:47:00Z,80,1,12,38,1997-09-25
32.081665,-120.64,199709,1997-09-25T12:39:00Z,70,1,3,3,1997-09-25
32.081665,-120.64,199709,1997-09-25T12:57:00Z,70,1,9,32,1997-09-25
32.41833,-119.96,199709,1997-09-25T18:55:00Z,60,1,1,1,1997-09-25
32.41833,-119.96,199709,1997-09-25T19:15:00Z,60,1,9,29,1997-09-25
32.65,-119.48167,199709,1997-09-26T01:36:00Z,53,1,1,1,1997-09-26
32.65,-119.48167,199709,1997-09-26T01:56:00Z,53,1,3,22,1997-09-26
32.91833,-118.93667,199709,1997-09-26T07:26:00Z,45,1,9,80,1997-09-26
33.185,-118.39166,199709,1997-09-26T12:43:00Z,37,1,6,28,1997-09-26
33.185,-118.39166,199709,1997-09-26T13:02:00Z,37,1,3,14,1997-09-26
33.25,-118.25,199709,1997-09-26T15:54:00Z,35,1,5,15,1997-09-26
33.41833,-117.905,199709,1997-09-26T20:27:00Z,30,1,4,5,1997-09-26
33.48,-117.76833,199709,1997-09-26T22:48:00Z,28,1,2,2,1997-09-26
33.48,-117.76833,199709,1997-09-26T23:08:00Z,28,1,1,2,1997-09-26
33.49,-119.315,199709,1997-09-27T15:46:00Z,45,1,6,9,1997-09-27
33.656666,-118.973335,199709,1997-09-27T11:40:00Z,40,1,2,3,1997-09-27
33.821667,-118.628334,199709,1997-09-27T07:36:00Z,35,1,4,12,1997-09-27
33.821667,-118.628334,199709,1997-09-27T07:57:00Z,35,1,4,10,1997-09-27
33.89,-118.49167,199709,1997-09-27T05:12:00Z,33,1,3,3,1997-09-27
33.89,-118.49167,199709,1997-09-27T05:32:00Z,33,1,10,17,1997-09-27
32.316666,-121.69666,199709,1997-09-28T16:43:00Z,80,1,1,1,1997-09-28
32.316666,-121.69666,199709,1997-09-28T17:04:00Z,80,1,2,3,1997-09-28
32.656666,-121.03333,199709,1997-09-28T10:57:00Z,70,1,1,1,1997-09-28
32.656666,-121.03333,199709,1997-09-28T11:15:00Z,70,1,7,18,1997-09-28
32.991665,-120.35167,199709,1997-09-28T04:27:00Z,60,1,1,2,1997-09-28
32.991665,-120.35167,199709,1997-09-28T04:47:00Z,60,1,6,11,1997-09-28
33.156666,-120.005,199709,1997-09-28T00:42:00Z,55,1,6,12,1997-09-28
31.311666,-123.73167,199709,1997-09-29T16:00:00Z,110,1,1,1,1997-09-29
31.311666,-123.73167,199709,1997-09-29T16:20:00Z,110,1,12,42,1997-09-29
31.658333,-123.06834,199709,1997-09-29T09:29:00Z,100,1,2,3,1997-09-29
31.658333,-123.06834,199709,1997-09-29T09:48:00Z,100,1,12,101,1997-09-29
